index,A,B,ground_truth,celeb_id
270,lfw_George_W_Bush_George_W_Bush_0026.jpg,lfw_Rainer_Schuettler_Rainer_Schuettler_0005.jpg,different,George_W_Bush_Rainer_Schuettler
271,lfw_Larry_Lindsey_Larry_Lindsey_0001.jpg,lfw_Tang_Jiaxuan_Tang_Jiaxuan_0001.jpg,different,Larry_Lindsey_Tang_Jiaxuan
272,celeba_627_177563.jpg,celeba_9250_196353.jpg,different,9250_627
273,celeba_2337_064987.jpg,celeba_6824_188554.jpg,different,2337_6824
274,casia_002645_00171362.jpg,casia_005026_00281528.jpg,different,005026_002645
275,casia_001702_00125434.jpg,casia_007120_00375491.jpg,different,001702_007120
276,celeba_3023_156346.jpg,celeba_4452_161458.jpg,different,3023_4452
277,lfw_Guillermo_Coria_Guillermo_Coria_0006.jpg,lfw_Sonia_Gandhi_Sonia_Gandhi_0004.jpg,different,Sonia_Gandhi_Guillermo_Coria
278,celeba_3315_178385.jpg,celeba_9086_201038.jpg,different,9086_3315
279,celeba_2201_055216.jpg,celeba_6322_048713.jpg,different,2201_6322
280,casia_002749_00177255.jpg,casia_007712_00396248.jpg,different,007712_002749
281,celeba_4121_125038.jpg,celeba_9441_079659.jpg,different,4121_9441
282,celeba_2969_062060.jpg,celeba_884_058514.jpg,different,2969_884
283,celeba_2950_018234.jpg,celeba_3854_105131.jpg,different,3854_2950
284,vggface2_n000446_0303_01.jpg,vggface2_n000446_0369_01.jpg,same,n000446
285,vggface2_n000188_0151_01.jpg,vggface2_n000258_0114_01.jpg,different,n000258_n000188
286,lfw_Geraldine_Chaplin_Geraldine_Chaplin_0003.jpg,lfw_Vanessa_Redgrave_Vanessa_Redgrave_0005.jpg,different,Vanessa_Redgrave_Geraldine_Chaplin
287,vggface2_n000282_0124_01.jpg,vggface2_n000387_0223_01.jpg,different,n000282_n000387
288,celeba_6452_036604.jpg,celeba_9748_024727.jpg,different,9748_6452
289,lfw_Gerhard_Schroeder_Gerhard_Schroeder_0109.jpg,lfw_Hugh_Grant_Hugh_Grant_0003.jpg,different,Gerhard_Schroeder_Hugh_Grant
290,lfw_Moshe_Katsav_Moshe_Katsav_0003.jpg,lfw_Shimon_Peres_Shimon_Peres_0007.jpg,different,Moshe_Katsav_Shimon_Peres
291,casia_000065_00010685.jpg,casia_008615_00428398.jpg,different,000065_008615
292,casia_005507_00303521.jpg,casia_006872_00364859.jpg,different,006872_005507
293,casia_001174_00096201.jpg,casia_005392_00298376.jpg,different,005392_001174
294,celeba_7178_067726.jpg,celeba_9254_156388.jpg,different,9254_7178
295,vggface2_n000180_0096_01.jpg,vggface2_n000272_0288_01.jpg,different,n000180_n000272
296,casia_005050_00282747.jpg,casia_005050_00282714.jpg,same,005050
297,vggface2_n000104_0097_02.jpg,vggface2_n000323_0254_01.jpg,different,n000323_n000104
298,casia_002575_00167620.jpg,casia_007937_00404289.jpg,different,007937_002575
299,celeba_2017_141092.jpg,celeba_3771_006204.jpg,different,3771_2017
300,celeba_3005_100658.jpg,celeba_9798_199804.jpg,different,3005_9798
301,lfw_Bernard_Landry_Bernard_Landry_0002.jpg,lfw_Wen_Jiabao_Wen_Jiabao_0011.jpg,different,Wen_Jiabao_Bernard_Landry
302,lfw_Paul_Bremer_Paul_Bremer_0016.jpg,lfw_Yu_Shyi-kun_Yu_Shyi-kun_0004.jpg,different,Yu_Shyi-kun_Paul_Bremer
303,vggface2_n000081_0571_01.jpg,vggface2_n000437_0051_01.jpg,different,n000081_n000437
304,vggface2_n000210_0049_01.jpg,vggface2_n000229_0154_01.jpg,different,n000210_n000229
305,celeba_5299_121821.jpg,celeba_7795_080271.jpg,different,5299_7795
306,vggface2_n000126_0108_01.jpg,vggface2_n000493_0032_01.jpg,different,n000493_n000126
307,vggface2_n000187_0256_01.jpg,vggface2_n000204_0258_01.jpg,different,n000187_n000204
308,casia_003232_00198944.jpg,casia_009318_00453326.jpg,different,003232_009318
309,celeba_5943_194162.jpg,celeba_7732_075862.jpg,different,5943_7732
310,lfw_Gerhard_Schroeder_Gerhard_Schroeder_0101.jpg,lfw_Megawati_Sukarnoputri_Megawati_Sukarnoputri_0033.jpg,different,Gerhard_Schroeder_Megawati_Sukarnoputri
311,lfw_Alex_Sink_Alex_Sink_0002.jpg,lfw_Leszek_Miller_Leszek_Miller_0001.jpg,different,Alex_Sink_Leszek_Miller
312,vggface2_n000057_0276_01.jpg,vggface2_n000453_0042_01.jpg,different,n000057_n000453
313,lfw_Ishaq_Shahryar_Ishaq_Shahryar_0001.jpg,lfw_Thaksin_Shinawatra_Thaksin_Shinawatra_0004.jpg,different,Thaksin_Shinawatra_Ishaq_Shahryar
314,casia_004502_00259197.jpg,casia_007703_00395977.jpg,different,004502_007703
315,vggface2_n000025_0303_01.jpg,vggface2_n000191_0040_01.jpg,different,n000025_n000191
316,celeba_8974_140474.jpg,celeba_9190_057315.jpg,different,8974_9190
317,lfw_Chris_Byrd_Chris_Byrd_0002.jpg,lfw_Laura_Bush_Laura_Bush_0015.jpg,different,Laura_Bush_Chris_Byrd
318,lfw_John_Allen_Muhammad_John_Allen_Muhammad_0006.jpg,lfw_Nestor_Kirchner_Nestor_Kirchner_0025.jpg,different,John_Allen_Muhammad_Nestor_Kirchner
319,lfw_Kathleen_Kennedy_Townsend_Kathleen_Kennedy_Townsend_0002.jpg,lfw_Rob_Marshall_Rob_Marshall_0005.jpg,different,Rob_Marshall_Kathleen_Kennedy_Townsend
320,celeba_6853_089218.jpg,celeba_8121_018077.jpg,different,6853_8121
321,celeba_4853_118859.jpg,celeba_7417_124593.jpg,different,4853_7417
322,vggface2_n000051_0211_01.jpg,vggface2_n000391_0373_01.jpg,different,n000391_n000051
323,celeba_4203_149383.jpg,celeba_6046_077133.jpg,different,6046_4203
324,vggface2_n000051_0348_01.jpg,vggface2_n000453_0165_01.jpg,different,n000453_n000051
325,vggface2_n000081_0068_02.jpg,vggface2_n000466_0126_01.jpg,different,n000466_n000081
326,lfw_Fidel_Castro_Fidel_Castro_0016.jpg,lfw_Melanie_Griffith_Melanie_Griffith_0002.jpg,different,Melanie_Griffith_Fidel_Castro
327,lfw_Beth_Jones_Beth_Jones_0001.jpg,lfw_Jennifer_Garner_Jennifer_Garner_0006.jpg,different,Jennifer_Garner_Beth_Jones
328,celeba_1700_018575.jpg,celeba_9648_148356.jpg,different,1700_9648
329,lfw_Emma_Thompson_Emma_Thompson_0002.jpg,lfw_Robert_Ehrlich_Robert_Ehrlich_0002.jpg,different,Emma_Thompson_Robert_Ehrlich
330,casia_000357_00038034.jpg,casia_009745_00466466.jpg,different,009745_000357
331,celeba_2502_027667.jpg,celeba_4016_108756.jpg,different,4016_2502
332,vggface2_n000416_0119_02.jpg,vggface2_n000500_0283_04.jpg,different,n000416_n000500
333,vggface2_n000019_0100_01.jpg,vggface2_n000271_0092_03.jpg,different,n000019_n000271
334,casia_005480_00302299.jpg,casia_006237_00337040.jpg,different,006237_005480
335,lfw_Carlos_Menem_Carlos_Menem_0014.jpg,lfw_Michael_Kostelnik_Michael_Kostelnik_0001.jpg,different,Michael_Kostelnik_Carlos_Menem
336,casia_005052_00282790.jpg,casia_005789_00316279.jpg,different,005052_005789
337,lfw_James_Blake_James_Blake_0009.jpg,lfw_Zhu_Rongji_Zhu_Rongji_0002.jpg,different,Zhu_Rongji_James_Blake
338,casia_000338_00036687.jpg,casia_010305_00483622.jpg,different,010305_000338
339,vggface2_n000033_0291_01.jpg,vggface2_n000202_0459_03.jpg,different,n000202_n000033
340,celeba_10169_197543.jpg,celeba_2123_174126.jpg,different,10169_2123
341,vggface2_n000217_0026_01.jpg,vggface2_n000227_0333_07.jpg,different,n000217_n000227
342,celeba_5309_201455.jpg,celeba_6719_117487.jpg,different,5309_6719
343,celeba_4414_086809.jpg,celeba_6760_191498.jpg,different,4414_6760
344,celeba_2136_122140.jpg,celeba_4216_055071.jpg,different,4216_2136
345,vggface2_n000257_0279_01.jpg,vggface2_n000354_0204_01.jpg,different,n000354_n000257
346,casia_001544_00117807.jpg,casia_006046_00327838.jpg,different,001544_006046
347,celeba_10026_130871.jpg,celeba_5674_088041.jpg,different,5674_10026
348,lfw_Jennifer_Lopez_Jennifer_Lopez_0018.jpg,lfw_Richard_Armitage_Richard_Armitage_0005.jpg,different,Richard_Armitage_Jennifer_Lopez
349,vggface2_n000115_0232_01.jpg,vggface2_n000262_0025_01.jpg,different,n000115_n000262
350,celeba_2064_030025.jpg,celeba_8111_078236.jpg,different,8111_2064
351,lfw_Jeffrey_Scott_Postell_Jeffrey_Scott_Postell_0001.jpg,lfw_John_McCain_John_McCain_0001.jpg,different,John_McCain_Jeffrey_Scott_Postell
352,vggface2_n000226_0023_01.jpg,vggface2_n000348_0346_01.jpg,different,n000226_n000348
353,vggface2_n000118_0067_04.jpg,vggface2_n000195_0134_01.jpg,different,n000195_n000118
354,celeba_425_180398.jpg,celeba_661_069343.jpg,different,661_425
355,lfw_Jennifer_Capriati_Jennifer_Capriati_0006.jpg,lfw_Tim_Chapman_Tim_Chapman_0002.jpg,different,Tim_Chapman_Jennifer_Capriati
356,casia_000378_00039524.jpg,casia_007677_00395086.jpg,different,000378_007677
357,lfw_Tommy_Franks_Tommy_Franks_0001.jpg,lfw_Tony_Blair_Tony_Blair_0129.jpg,different,Tommy_Franks_Tony_Blair
358,celeba_1890_058310.jpg,celeba_4137_041854.jpg,different,1890_4137
359,celeba_1815_110116.jpg,celeba_6075_189293.jpg,different,1815_6075
360,casia_006509_00349666.jpg,casia_009456_00457267.jpg,different,009456_006509
361,casia_003957_00232036.jpg,casia_004670_00265879.jpg,different,003957_004670
362,lfw_Junichiro_Koizumi_Junichiro_Koizumi_0053.jpg,lfw_Nancy_Sinatra_Nancy_Sinatra_0002.jpg,different,Nancy_Sinatra_Junichiro_Koizumi
363,vggface2_n000002_0098_01.jpg,vggface2_n000165_0150_03.jpg,different,n000165_n000002
364,lfw_Michael_Jackson_Michael_Jackson_0001.jpg,lfw_Penelope_Cruz_Penelope_Cruz_0001.jpg,different,Michael_Jackson_Penelope_Cruz
365,vggface2_n000020_0089_02.jpg,vggface2_n000326_0504_01.jpg,different,n000020_n000326
366,vggface2_n000245_0067_01.jpg,vggface2_n000252_0032_01.jpg,different,n000252_n000245
367,vggface2_n000028_0020_02.jpg,vggface2_n000315_0047_01.jpg,different,n000315_n000028
368,lfw_George_Clooney_George_Clooney_0007.jpg,lfw_Jean_Chretien_Jean_Chretien_0012.jpg,different,George_Clooney_Jean_Chretien
369,casia_000821_00069370.jpg,casia_006625_00354224.jpg,different,000821_006625
370,casia_000312_00035338.jpg,casia_009002_00442322.jpg,different,000312_009002
371,vggface2_n000234_0032_01.jpg,vggface2_n000342_0103_01.jpg,different,n000342_n000234
372,casia_000565_00053588.jpg,casia_000658_00060059.jpg,different,000565_000658
373,lfw_John_Ashcroft_John_Ashcroft_0030.jpg,lfw_John_Ashcroft_John_Ashcroft_0042.jpg,same,John_Ashcroft
374,vggface2_n000126_0442_01.jpg,vggface2_n000368_0248_01.jpg,different,n000368_n000126
375,celeba_553_140764.jpg,celeba_8935_019725.jpg,different,553_8935
376,celeba_5560_185184.jpg,celeba_9471_128086.jpg,different,5560_9471
377,vggface2_n000159_0018_02.jpg,vggface2_n000321_0248_01.jpg,different,n000159_n000321
378,casia_001808_00130112.jpg,casia_008522_00425067.jpg,different,008522_001808
379,vggface2_n000086_0450_01.jpg,vggface2_n000367_0217_01.jpg,different,n000367_n000086
380,celeba_4554_072483.jpg,celeba_8339_119859.jpg,different,4554_8339
381,casia_000386_00040624.jpg,casia_005287_00293541.jpg,different,005287_000386
382,vggface2_n000118_0068_02.jpg,vggface2_n000478_0214_01.jpg,different,n000478_n000118
383,celeba_2891_042931.jpg,celeba_7692_088185.jpg,different,7692_2891
384,celeba_8914_058439.jpg,celeba_9298_194742.jpg,different,8914_9298
385,casia_005713_00312691.jpg,casia_006563_00351603.jpg,different,005713_006563
386,vggface2_n000154_0106_01.jpg,vggface2_n000223_0166_02.jpg,different,n000223_n000154
387,vggface2_n000356_0125_02.jpg,vggface2_n000377_0251_01.jpg,different,n000377_n000356
388,lfw_Bob_Huggins_Bob_Huggins_0001.jpg,lfw_John_Snow_John_Snow_0012.jpg,different,Bob_Huggins_John_Snow
389,vggface2_n000176_0431_01.jpg,vggface2_n000268_0316_02.jpg,different,n000268_n000176
390,vggface2_n000359_0539_02.jpg,vggface2_n000495_0057_01.jpg,different,n000359_n000495
391,celeba_2505_014294.jpg,celeba_4284_090620.jpg,different,4284_2505
392,celeba_1647_107768.jpg,celeba_6608_145692.jpg,different,6608_1647
393,vggface2_n000272_0410_01.jpg,vggface2_n000365_0003_01.jpg,different,n000272_n000365
394,lfw_Hans_Blix_Hans_Blix_0013.jpg,lfw_Sourav_Ganguly_Sourav_Ganguly_0002.jpg,different,Sourav_Ganguly_Hans_Blix
395,lfw_Colin_Powell_Colin_Powell_0069.jpg,lfw_Kristin_Davis_Kristin_Davis_0002.jpg,different,Colin_Powell_Kristin_Davis
396,celeba_3378_145336.jpg,celeba_3716_174308.jpg,different,3716_3378
397,vggface2_n000184_0412_01.jpg,vggface2_n000465_0318_01.jpg,different,n000465_n000184
398,vggface2_n000137_0011_01.jpg,vggface2_n000399_0378_02.jpg,different,n000137_n000399
399,casia_001497_00115142.jpg,casia_002455_00162155.jpg,different,001497_002455
400,lfw_Dominique_de_Villepin_Dominique_de_Villepin_0010.jpg,lfw_Roy_Moore_Roy_Moore_0004.jpg,different,Dominique_de_Villepin_Roy_Moore
401,celeba_1496_049863.jpg,celeba_5365_072531.jpg,different,1496_5365
402,lfw_Nan_Wang_Nan_Wang_0001.jpg,lfw_Tim_Robbins_Tim_Robbins_0003.jpg,different,Tim_Robbins_Nan_Wang
403,casia_006602_00353037.jpg,casia_009538_00459821.jpg,different,006602_009538
404,celeba_3386_112667.jpg,celeba_7286_147128.jpg,different,7286_3386
405,lfw_Hal_Gehman_Hal_Gehman_0003.jpg,lfw_John_Rowland_John_Rowland_0002.jpg,different,Hal_Gehman_John_Rowland
406,casia_001004_00082705.jpg,casia_005994_00325667.jpg,different,001004_005994
407,vggface2_n000062_0204_02.jpg,vggface2_n000366_0188_01.jpg,different,n000366_n000062
408,casia_000058_00010212.jpg,casia_000058_00010241.jpg,same,000058
409,celeba_2194_050290.jpg,celeba_881_089452.jpg,different,881_2194
410,casia_000554_00052954.jpg,casia_010551_00490056.jpg,different,010551_000554
411,celeba_1356_136656.jpg,celeba_4387_050971.jpg,different,4387_1356
412,casia_004667_00265230.jpg,casia_005229_00290772.jpg,different,004667_005229
413,vggface2_n000100_0066_01.jpg,vggface2_n000161_0467_01.jpg,different,n000100_n000161
414,vggface2_n000222_0132_01.jpg,vggface2_n000442_0344_01.jpg,different,n000442_n000222
415,celeba_1651_170956.jpg,celeba_2050_064652.jpg,different,1651_2050
416,celeba_3923_124142.jpg,celeba_7254_110924.jpg,different,7254_3923
417,celeba_3900_065056.jpg,celeba_9059_040580.jpg,different,3900_9059
418,casia_002834_00181240.jpg,casia_007172_00377320.jpg,different,007172_002834
419,celeba_1900_016785.jpg,celeba_282_099231.jpg,different,282_1900
420,lfw_Michael_Bloomberg_Michael_Bloomberg_0016.jpg,lfw_Rudolph_Giuliani_Rudolph_Giuliani_0024.jpg,different,Rudolph_Giuliani_Michael_Bloomberg
421,vggface2_n000371_0233_02.jpg,vggface2_n000433_0006_01.jpg,different,n000433_n000371
422,lfw_Diane_Green_Diane_Green_0001.jpg,lfw_Elinor_Caplan_Elinor_Caplan_0001.jpg,different,Diane_Green_Elinor_Caplan
423,celeba_5302_028059.jpg,celeba_7921_188595.jpg,different,5302_7921
424,celeba_5759_072944.jpg,celeba_748_012352.jpg,different,748_5759
425,casia_003526_00213079.jpg,casia_003989_00233788.jpg,different,003526_003989
426,vggface2_n000095_0029_01.jpg,vggface2_n000293_0183_01.jpg,different,n000293_n000095
427,casia_001494_00115041.jpg,casia_006325_00340863.jpg,different,006325_001494
428,casia_000265_00031960.jpg,casia_001536_00116877.jpg,different,000265_001536
429,lfw_Luiz_Felipe_Scolari_Luiz_Felipe_Scolari_0001.jpg,lfw_Raymond_Odierno_Raymond_Odierno_0001.jpg,different,Raymond_Odierno_Luiz_Felipe_Scolari
430,celeba_9520_064197.jpg,celeba_999_141712.jpg,different,9520_999
431,lfw_Jessica_Lange_Jessica_Lange_0001.jpg,lfw_Patrick_Roy_Patrick_Roy_0001.jpg,different,Jessica_Lange_Patrick_Roy
432,celeba_3519_077660.jpg,celeba_4483_030237.jpg,different,3519_4483
433,vggface2_n000179_0104_01.jpg,vggface2_n000213_0023_01.jpg,different,n000179_n000213
434,celeba_3460_062571.jpg,celeba_374_110889.jpg,different,374_3460
435,casia_001695_00125141.jpg,casia_006696_00357413.jpg,different,001695_006696
436,celeba_2544_167160.jpg,celeba_5648_047019.jpg,different,2544_5648
437,vggface2_n000329_0451_04.jpg,vggface2_n000502_0164_01.jpg,different,n000502_n000329
438,celeba_4054_138705.jpg,celeba_658_036263.jpg,different,658_4054
439,celeba_248_069591.jpg,celeba_662_082695.jpg,different,248_662
440,celeba_136_082884.jpg,celeba_5584_070187.jpg,different,5584_136
441,casia_003723_00221572.jpg,casia_010520_00489207.jpg,different,010520_003723
442,vggface2_n000193_0027_01.jpg,vggface2_n000415_0422_01.jpg,different,n000415_n000193
443,vggface2_n000196_0109_01.jpg,vggface2_n000317_0259_03.jpg,different,n000317_n000196
444,celeba_6151_100411.jpg,celeba_6351_062534.jpg,different,6151_6351
445,lfw_Guillermo_Coria_Guillermo_Coria_0012.jpg,lfw_Michael_Chiklis_Michael_Chiklis_0005.jpg,different,Guillermo_Coria_Michael_Chiklis
446,vggface2_n000005_0023_01.jpg,vggface2_n000185_0377_01.jpg,different,n000185_n000005
447,casia_000956_00079079.jpg,casia_004861_00274089.jpg,different,000956_004861
448,celeba_5750_050212.jpg,celeba_8905_115825.jpg,different,5750_8905
449,casia_000034_00006020.jpg,casia_003259_00200079.jpg,different,000034_003259
450,lfw_Nebojsa_Pavkovic_Nebojsa_Pavkovic_0002.jpg,lfw_Paul_Coppin_Paul_Coppin_0001.jpg,different,Paul_Coppin_Nebojsa_Pavkovic
451,celeba_5579_082491.jpg,celeba_7582_105990.jpg,different,7582_5579
452,lfw_Gunter_Pleuger_Gunter_Pleuger_0007.jpg,lfw_Herta_Daeubler-Gmelin_Herta_Daeubler-Gmelin_0002.jpg,different,Herta_Daeubler-Gmelin_Gunter_Pleuger
453,lfw_George_W_Bush_George_W_Bush_0514.jpg,lfw_Sergey_Lavrov_Sergey_Lavrov_0003.jpg,different,Sergey_Lavrov_George_W_Bush
454,lfw_Hosni_Mubarak_Hosni_Mubarak_0006.jpg,lfw_Jose_Manuel_Durao_Barroso_Jose_Manuel_Durao_Barroso_0004.jpg,different,Hosni_Mubarak_Jose_Manuel_Durao_Barroso
455,celeba_3267_073311.jpg,celeba_9281_063701.jpg,different,3267_9281
456,celeba_5186_033410.jpg,celeba_941_108993.jpg,different,941_5186
457,lfw_Ari_Fleischer_Ari_Fleischer_0010.jpg,lfw_Roger_Moore_Roger_Moore_0003.jpg,different,Ari_Fleischer_Roger_Moore
458,vggface2_n000039_0396_02.jpg,vggface2_n000094_0159_01.jpg,different,n000094_n000039
459,vggface2_n000035_0009_01.jpg,vggface2_n000300_0328_01.jpg,different,n000300_n000035
460,lfw_Clare_Short_Clare_Short_0004.jpg,lfw_Hamid_Karzai_Hamid_Karzai_0015.jpg,different,Clare_Short_Hamid_Karzai
461,celeba_5252_196119.jpg,celeba_5415_106850.jpg,different,5415_5252
462,vggface2_n000487_0079_01.jpg,vggface2_n000496_0065_01.jpg,different,n000487_n000496
463,casia_003689_00219688.jpg,casia_009118_00446349.jpg,different,003689_009118
464,celeba_3512_142965.jpg,celeba_6810_192580.jpg,different,3512_6810
465,casia_001394_00110971.jpg,casia_001798_00129625.jpg,different,001394_001798
466,lfw_GL_Peiris_GL_Peiris_0002.jpg,lfw_John_Ashcroft_John_Ashcroft_0019.jpg,different,GL_Peiris_John_Ashcroft
467,casia_001367_00109843.jpg,casia_002535_00165768.jpg,different,001367_002535
468,celeba_2088_001454.jpg,celeba_2820_008235.jpg,different,2820_2088
469,celeba_3216_112312.jpg,celeba_6305_142402.jpg,different,6305_3216
470,vggface2_n000068_0132_03.jpg,vggface2_n000215_0441_01.jpg,different,n000068_n000215
471,lfw_David_Heymann_David_Heymann_0003.jpg,lfw_Junichiro_Koizumi_Junichiro_Koizumi_0048.jpg,different,Junichiro_Koizumi_David_Heymann
472,celeba_6055_061658.jpg,celeba_6857_199284.jpg,different,6055_6857
473,celeba_1510_152452.jpg,celeba_5367_033457.jpg,different,5367_1510
474,casia_004176_00242551.jpg,casia_005540_00305403.jpg,different,005540_004176
475,lfw_Aung_San_Suu_Kyi_Aung_San_Suu_Kyi_0002.jpg,lfw_Chita_Rivera_Chita_Rivera_0002.jpg,different,Aung_San_Suu_Kyi_Chita_Rivera
476,lfw_Claudia_Pechstein_Claudia_Pechstein_0005.jpg,lfw_JJ_Redick_JJ_Redick_0002.jpg,different,JJ_Redick_Claudia_Pechstein
477,casia_001621_00121248.jpg,casia_005795_00316527.jpg,different,001621_005795
478,vggface2_n000073_0054_01.jpg,vggface2_n000322_0217_01.jpg,different,n000073_n000322
479,vggface2_n000288_0358_01.jpg,vggface2_n000493_0002_01.jpg,different,n000493_n000288
480,casia_004968_00278467.jpg,casia_005827_00317829.jpg,different,004968_005827
481,celeba_4464_094946.jpg,celeba_7469_092226.jpg,different,7469_4464
482,vggface2_n000426_0315_01.jpg,vggface2_n000426_0194_01.jpg,same,n000426
483,celeba_3960_005121.jpg,celeba_7369_011932.jpg,different,3960_7369
484,vggface2_n000170_0233_01.jpg,vggface2_n000221_0186_01.jpg,different,n000221_n000170
485,celeba_1729_124043.jpg,celeba_8527_182824.jpg,different,8527_1729
486,celeba_2242_016654.jpg,celeba_8034_030259.jpg,different,8034_2242
487,lfw_John_Manley_John_Manley_0001.jpg,lfw_Steve_Lavin_Steve_Lavin_0005.jpg,different,John_Manley_Steve_Lavin
488,celeba_1810_099350.jpg,celeba_4786_064544.jpg,different,4786_1810
489,casia_000637_00058486.jpg,casia_000967_00079893.jpg,different,000637_000967
490,lfw_Beth_Jones_Beth_Jones_0002.jpg,lfw_Frank_Dunham_Jr_Frank_Dunham_Jr_0002.jpg,different,Beth_Jones_Frank_Dunham_Jr
491,vggface2_n000043_0484_01.jpg,vggface2_n000302_0132_01.jpg,different,n000043_n000302
492,vggface2_n000306_0037_01.jpg,vggface2_n000498_0305_02.jpg,different,n000498_n000306
493,lfw_Britney_Spears_Britney_Spears_0002.jpg,lfw_Orlando_Bloom_Orlando_Bloom_0003.jpg,different,Britney_Spears_Orlando_Bloom
494,casia_000497_00048626.jpg,casia_001994_00138404.jpg,different,001994_000497
495,casia_000822_00069446.jpg,casia_004978_00279292.jpg,different,000822_004978
496,vggface2_n000022_0121_01.jpg,vggface2_n000455_0169_01.jpg,different,n000455_n000022
497,vggface2_n000239_0289_01.jpg,vggface2_n000239_0322_01.jpg,same,n000239
498,celeba_3625_013317.jpg,celeba_393_173347.jpg,different,3625_393
499,casia_000393_00041292.jpg,casia_003439_00208911.jpg,different,000393_003439
500,casia_006080_00329589.jpg,casia_009093_00445508.jpg,different,009093_006080
501,celeba_511_042350.jpg,celeba_6798_139232.jpg,different,6798_511
502,vggface2_n000338_0143_01.jpg,vggface2_n000338_0064_01.jpg,same,n000338
503,casia_001443_00112887.jpg,casia_005493_00302699.jpg,different,001443_005493
504,casia_000774_00066819.jpg,casia_007901_00402968.jpg,different,007901_000774
505,casia_005105_00285707.jpg,casia_007389_00385160.jpg,different,007389_005105
506,lfw_Andy_Roddick_Andy_Roddick_0010.jpg,lfw_Daryl_Hannah_Daryl_Hannah_0001.jpg,different,Daryl_Hannah_Andy_Roddick
507,lfw_Ai_Sugiyama_Ai_Sugiyama_0005.jpg,lfw_Hans_Blix_Hans_Blix_0035.jpg,different,Ai_Sugiyama_Hans_Blix
508,celeba_6524_091661.jpg,celeba_8777_189081.jpg,different,6524_8777
509,casia_001299_00105462.jpg,casia_005851_00319361.jpg,different,005851_001299
510,celeba_3090_062392.jpg,celeba_9245_055739.jpg,different,9245_3090
511,lfw_Kevin_Stallings_Kevin_Stallings_0001.jpg,lfw_Meryl_Streep_Meryl_Streep_0015.jpg,different,Meryl_Streep_Kevin_Stallings
512,celeba_1906_174833.jpg,celeba_7120_026477.jpg,different,7120_1906
513,casia_001657_00123139.jpg,casia_010361_00485367.jpg,different,001657_010361
514,vggface2_n000051_0056_01.jpg,vggface2_n000215_0244_01.jpg,different,n000051_n000215
515,casia_001876_00133548.jpg,casia_007970_00405311.jpg,different,001876_007970
516,lfw_Keanu_Reeves_Keanu_Reeves_0003.jpg,lfw_Thomas_OBrien_Thomas_OBrien_0005.jpg,different,Keanu_Reeves_Thomas_OBrien
517,casia_000324_00036067.jpg,casia_005288_00294077.jpg,different,000324_005288
518,vggface2_n000189_0052_02.jpg,vggface2_n000192_0029_01.jpg,different,n000189_n000192
519,lfw_Elsa_Zylberstein_Elsa_Zylberstein_0006.jpg,lfw_Richard_Gere_Richard_Gere_0005.jpg,different,Elsa_Zylberstein_Richard_Gere
520,casia_005225_00290415.jpg,casia_008373_00419742.jpg,different,008373_005225
521,vggface2_n000080_0092_01.jpg,vggface2_n000403_0312_01.jpg,different,n000403_n000080
522,casia_002881_00183481.jpg,casia_005239_00291383.jpg,different,005239_002881
523,casia_005214_00290049.jpg,casia_006941_00367697.jpg,different,006941_005214
524,celeba_6407_201798.jpg,celeba_9358_078280.jpg,different,9358_6407
525,casia_008465_00423168.jpg,casia_008602_00427832.jpg,different,008465_008602
526,celeba_2317_144715.jpg,celeba_9755_201484.jpg,different,2317_9755
527,vggface2_n000294_0134_02.jpg,vggface2_n000482_0045_01.jpg,different,n000482_n000294
528,lfw_Candie_Kung_Candie_Kung_0002.jpg,lfw_Ralph_Firman_Ralph_Firman_0001.jpg,different,Candie_Kung_Ralph_Firman
529,lfw_Ed_Rosenthal_Ed_Rosenthal_0002.jpg,lfw_Herta_Daeubler-Gmelin_Herta_Daeubler-Gmelin_0001.jpg,different,Ed_Rosenthal_Herta_Daeubler-Gmelin
530,lfw_Igor_Ivanov_Igor_Ivanov_0014.jpg,lfw_Rob_Marshall_Rob_Marshall_0003.jpg,different,Igor_Ivanov_Rob_Marshall
531,lfw_Bill_Gates_Bill_Gates_0017.jpg,lfw_Ruben_Studdard_Ruben_Studdard_0001.jpg,different,Ruben_Studdard_Bill_Gates
532,vggface2_n000080_0505_01.jpg,vggface2_n000365_0357_01.jpg,different,n000080_n000365
533,celeba_6221_189840.jpg,celeba_6300_109898.jpg,different,6300_6221
534,lfw_Howard_Smith_Howard_Smith_0002.jpg,lfw_Pedro_Solbes_Pedro_Solbes_0004.jpg,different,Pedro_Solbes_Howard_Smith
535,lfw_Frank_Cassell_Frank_Cassell_0003.jpg,lfw_Ruben_Studdard_Ruben_Studdard_0002.jpg,different,Frank_Cassell_Ruben_Studdard
536,casia_002980_00187596.jpg,casia_008850_00437123.jpg,different,002980_008850
537,celeba_1728_025800.jpg,celeba_9399_011636.jpg,different,1728_9399
538,lfw_Garry_Trudeau_Garry_Trudeau_0001.jpg,lfw_Kim_Ryong-sung_Kim_Ryong-sung_0003.jpg,different,Kim_Ryong-sung_Garry_Trudeau
539,vggface2_n000060_0234_01.jpg,vggface2_n000253_0005_01.jpg,different,n000253_n000060
540,vggface2_n000035_0137_01.jpg,vggface2_n000225_0057_01.jpg,different,n000225_n000035
541,celeba_3751_143622.jpg,celeba_8972_095154.jpg,different,3751_8972
