index,A,B,ground_truth,celeb_id
258,lfw_Bill_Clinton_Bill_Clinton_0003.jpg,lfw_Filippo_Inzaghi_Filippo_Inzaghi_0001.jpg,different,Filippo_Inzaghi_Bill_Clinton
259,vggface2_n000415_0308_02.jpg,vggface2_n000415_0090_01.jpg,same,n000415
260,casia_002802_00179769.jpg,casia_008360_00419372.jpg,different,002802_008360
261,vggface2_n000110_0116_01.jpg,vggface2_n000266_0196_01.jpg,different,n000266_n000110
262,celeba_3801_086715.jpg,celeba_4796_028645.jpg,different,3801_4796
263,lfw_James_McGreevey_James_McGreevey_0004.jpg,lfw_Lou_Piniella_Lou_Piniella_0002.jpg,different,Lou_Piniella_James_McGreevey
264,lfw_Cathy_Freeman_Cathy_Freeman_0001.jpg,lfw_Shaul_Mofaz_Shaul_Mofaz_0001.jpg,different,Shaul_Mofaz_Cathy_Freeman
265,vggface2_n000186_0149_01.jpg,vggface2_n000468_0189_01.jpg,different,n000186_n000468
266,lfw_Marc_Grossman_Marc_Grossman_0001.jpg,lfw_Serena_Williams_Serena_Williams_0031.jpg,different,Marc_Grossman_Serena_Williams
267,casia_000763_00065935.jpg,casia_004092_00238394.jpg,different,004092_000763
268,vggface2_n000152_0226_01.jpg,vggface2_n000380_0206_01.jpg,different,n000380_n000152
269,lfw_Jacques_Chirac_Jacques_Chirac_0027.jpg,lfw_Joschka_Fischer_Joschka_Fischer_0006.jpg,different,Joschka_Fischer_Jacques_Chirac
270,lfw_Kirk_Ferentz_Kirk_Ferentz_0001.jpg,lfw_Roberto_Marinho_Roberto_Marinho_0003.jpg,different,Kirk_Ferentz_Roberto_Marinho
271,casia_005735_00314020.jpg,casia_007858_00401518.jpg,different,007858_005735
272,celeba_5954_121894.jpg,celeba_8162_156279.jpg,different,8162_5954
273,casia_000343_00037150.jpg,casia_000944_00078148.jpg,different,000343_000944
274,lfw_Carlos_Menem_Carlos_Menem_0004.jpg,lfw_Ron_Howard_Ron_Howard_0001.jpg,different,Carlos_Menem_Ron_Howard
275,lfw_Serena_Williams_Serena_Williams_0039.jpg,lfw_Sergio_Vieira_De_Mello_Sergio_Vieira_De_Mello_0001.jpg,different,Serena_Williams_Sergio_Vieira_De_Mello
276,celeba_1241_026869.jpg,celeba_7588_114161.jpg,different,7588_1241
277,casia_004824_00272588.jpg,casia_009952_00473331.jpg,different,009952_004824
278,casia_003240_00199192.jpg,casia_004922_00276654.jpg,different,003240_004922
279,celeba_3637_089175.jpg,celeba_4873_010459.jpg,different,3637_4873
280,celeba_2472_022454.jpg,celeba_7467_121864.jpg,different,7467_2472
281,lfw_Chuck_Yeager_Chuck_Yeager_0002.jpg,lfw_Ricky_Barnes_Ricky_Barnes_0001.jpg,different,Chuck_Yeager_Ricky_Barnes
282,celeba_1008_003010.jpg,celeba_1393_031734.jpg,different,1008_1393
283,vggface2_n000225_0280_01.jpg,vggface2_n000414_0313_02.jpg,different,n000414_n000225
284,vggface2_n000099_0381_01.jpg,vggface2_n000457_0119_02.jpg,different,n000457_n000099
285,casia_002517_00164723.jpg,casia_003467_00210261.jpg,different,003467_002517
286,lfw_Al_Gore_Al_Gore_0003.jpg,lfw_Jose_Serra_Jose_Serra_0008.jpg,different,Jose_Serra_Al_Gore
287,celeba_2736_058889.jpg,celeba_5472_154557.jpg,different,2736_5472
288,casia_003782_00224717.jpg,casia_004405_00254616.jpg,different,003782_004405
289,lfw_Jennifer_Lopez_Jennifer_Lopez_0015.jpg,lfw_Russell_Simmons_Russell_Simmons_0005.jpg,different,Russell_Simmons_Jennifer_Lopez
290,vggface2_n000184_0188_01.jpg,vggface2_n000235_0280_02.jpg,different,n000235_n000184
291,celeba_6039_183849.jpg,celeba_986_169393.jpg,different,986_6039
292,lfw_Gerry_Parsky_Gerry_Parsky_0001.jpg,lfw_Jennifer_Capriati_Jennifer_Capriati_0030.jpg,different,Jennifer_Capriati_Gerry_Parsky
293,celeba_1071_173506.jpg,celeba_3724_027155.jpg,different,1071_3724
294,vggface2_n000341_0009_01.jpg,vggface2_n000341_0459_03.jpg,same,n000341
295,casia_004197_00243788.jpg,casia_008500_00424375.jpg,different,004197_008500
296,lfw_Goh_Kun_Goh_Kun_0002.jpg,lfw_Oscar_De_La_Hoya_Oscar_De_La_Hoya_0005.jpg,different,Oscar_De_La_Hoya_Goh_Kun
297,casia_000985_00081159.jpg,casia_006796_00361690.jpg,different,006796_000985
298,celeba_2146_052125.jpg,celeba_5752_184429.jpg,different,2146_5752
299,lfw_Angelina_Jolie_Angelina_Jolie_0003.jpg,lfw_Hillary_Clinton_Hillary_Clinton_0009.jpg,different,Hillary_Clinton_Angelina_Jolie
300,vggface2_n000064_0183_01.jpg,vggface2_n000447_0142_02.jpg,different,n000064_n000447
301,casia_000837_00069909.jpg,casia_002814_00180332.jpg,different,000837_002814
302,lfw_Bridget_Fonda_Bridget_Fonda_0001.jpg,lfw_Tommy_Franks_Tommy_Franks_0009.jpg,different,Tommy_Franks_Bridget_Fonda
303,lfw_Howard_Schultz_Howard_Schultz_0002.jpg,lfw_Hugo_Chavez_Hugo_Chavez_0070.jpg,different,Hugo_Chavez_Howard_Schultz
304,lfw_Edmund_Stoiber_Edmund_Stoiber_0004.jpg,lfw_Pete_Sampras_Pete_Sampras_0015.jpg,different,Edmund_Stoiber_Pete_Sampras
305,celeba_5405_015332.jpg,celeba_8625_188314.jpg,different,8625_5405
306,lfw_John_Edwards_John_Edwards_0003.jpg,lfw_Matt_Doherty_Matt_Doherty_0002.jpg,different,Matt_Doherty_John_Edwards
307,vggface2_n000069_0335_01.jpg,vggface2_n000483_0317_04.jpg,different,n000483_n000069
308,vggface2_n000125_0018_01.jpg,vggface2_n000223_0368_01.jpg,different,n000223_n000125
309,casia_004659_00264980.jpg,casia_007328_00382590.jpg,different,004659_007328
310,celeba_7179_188933.jpg,celeba_8941_151051.jpg,different,8941_7179
311,lfw_Cristina_Saralegui_Cristina_Saralegui_0002.jpg,lfw_Roger_Moore_Roger_Moore_0005.jpg,different,Cristina_Saralegui_Roger_Moore
312,lfw_James_Cunningham_James_Cunningham_0001.jpg,lfw_Ray_Romano_Ray_Romano_0003.jpg,different,James_Cunningham_Ray_Romano
313,vggface2_n000312_0358_01.jpg,vggface2_n000421_0182_01.jpg,different,n000421_n000312
314,lfw_Ali_Abbas_Ali_Abbas_0001.jpg,lfw_Dominique_de_Villepin_Dominique_de_Villepin_0009.jpg,different,Dominique_de_Villepin_Ali_Abbas
315,celeba_10175_104456.jpg,celeba_5462_182770.jpg,different,5462_10175
316,celeba_4598_099472.jpg,celeba_770_111450.jpg,different,770_4598
317,vggface2_n000352_0128_01.jpg,vggface2_n000425_0157_02.jpg,different,n000425_n000352
318,casia_005970_00324283.jpg,casia_009971_00473919.jpg,different,005970_009971
319,vggface2_n000107_0253_01.jpg,vggface2_n000175_0056_01.jpg,different,n000175_n000107
320,lfw_Dick_Cheney_Dick_Cheney_0014.jpg,lfw_Horst_Koehler_Horst_Koehler_0003.jpg,different,Dick_Cheney_Horst_Koehler
321,celeba_8954_129580.jpg,celeba_9694_121276.jpg,different,8954_9694
322,lfw_Igor_Ivanov_Igor_Ivanov_0006.jpg,lfw_Mike_Martz_Mike_Martz_0002.jpg,different,Mike_Martz_Igor_Ivanov
323,casia_005366_00297366.jpg,casia_005830_00318030.jpg,different,005366_005830
324,lfw_Bruce_Weber_Bruce_Weber_0001.jpg,lfw_Luis_Gonzalez_Macchi_Luis_Gonzalez_Macchi_0003.jpg,different,Luis_Gonzalez_Macchi_Bruce_Weber
325,lfw_Blythe_Hartley_Blythe_Hartley_0002.jpg,lfw_Debra_Messing_Debra_Messing_0003.jpg,different,Blythe_Hartley_Debra_Messing
326,lfw_John_Howard_John_Howard_0012.jpg,lfw_Silvan_Shalom_Silvan_Shalom_0006.jpg,different,John_Howard_Silvan_Shalom
327,celeba_4581_154473.jpg,celeba_9022_071020.jpg,different,9022_4581
328,lfw_Bo_Pelini_Bo_Pelini_0002.jpg,lfw_Hans_Eichel_Hans_Eichel_0001.jpg,different,Hans_Eichel_Bo_Pelini
329,vggface2_n000211_0132_01.jpg,vggface2_n000268_0487_01.jpg,different,n000211_n000268
330,celeba_311_000566.jpg,celeba_4174_139234.jpg,different,4174_311
331,lfw_Dale_Earnhardt_Jr_Dale_Earnhardt_Jr_0003.jpg,lfw_Richard_Myers_Richard_Myers_0002.jpg,different,Richard_Myers_Dale_Earnhardt_Jr
332,casia_001501_00115458.jpg,casia_006304_00339758.jpg,different,006304_001501
333,vggface2_n000063_0263_02.jpg,vggface2_n000079_0114_01.jpg,different,n000079_n000063
334,celeba_3606_027942.jpg,celeba_5001_156209.jpg,different,5001_3606
335,lfw_Jorge_Valdano_Jorge_Valdano_0001.jpg,lfw_Taha_Yassin_Ramadan_Taha_Yassin_Ramadan_0013.jpg,different,Taha_Yassin_Ramadan_Jorge_Valdano
336,casia_001963_00136952.jpg,casia_003296_00201729.jpg,different,001963_003296
337,celeba_4504_037453.jpg,celeba_5220_094896.jpg,different,4504_5220
338,lfw_Mary_Landrieu_Mary_Landrieu_0002.jpg,lfw_Robert_Duvall_Robert_Duvall_0008.jpg,different,Mary_Landrieu_Robert_Duvall
339,casia_000853_00071146.jpg,casia_007974_00405446.jpg,different,007974_000853
340,vggface2_n000066_0250_01.jpg,vggface2_n000265_0476_01.jpg,different,n000066_n000265
341,lfw_Abdullah_Gul_Abdullah_Gul_0003.jpg,lfw_Xavier_Malisse_Xavier_Malisse_0005.jpg,different,Xavier_Malisse_Abdullah_Gul
342,celeba_1993_011391.jpg,celeba_2966_119385.jpg,different,2966_1993
343,casia_006891_00365539.jpg,casia_009270_00451842.jpg,different,006891_009270
344,casia_007231_00379246.jpg,casia_009550_00460392.jpg,different,009550_007231
345,vggface2_n000098_0169_01.jpg,vggface2_n000196_0106_01.jpg,different,n000098_n000196
346,lfw_Chris_Cooper_Chris_Cooper_0002.jpg,lfw_Steve_Spurrier_Steve_Spurrier_0001.jpg,different,Steve_Spurrier_Chris_Cooper
347,celeba_3386_043266.jpg,celeba_8053_000851.jpg,different,8053_3386
348,vggface2_n000167_0067_01.jpg,vggface2_n000220_0564_01.jpg,different,n000167_n000220
349,vggface2_n000161_0197_01.jpg,vggface2_n000241_0555_01.jpg,different,n000241_n000161
350,vggface2_n000176_0155_01.jpg,vggface2_n000307_0093_01.jpg,different,n000307_n000176
351,casia_009595_00461718.jpg,casia_010132_00478747.jpg,different,010132_009595
352,casia_002676_00173240.jpg,casia_009888_00471296.jpg,different,009888_002676
353,celeba_290_119659.jpg,celeba_70_030316.jpg,different,70_290
354,lfw_Byron_Scott_Byron_Scott_0001.jpg,lfw_Jerry_Falwell_Jerry_Falwell_0002.jpg,different,Jerry_Falwell_Byron_Scott
355,celeba_7283_094105.jpg,celeba_9722_039074.jpg,different,9722_7283
356,vggface2_n000035_0048_01.jpg,vggface2_n000215_0197_01.jpg,different,n000035_n000215
357,casia_001542_00117777.jpg,casia_004208_00244279.jpg,different,004208_001542
358,celeba_2304_077781.jpg,celeba_7821_127035.jpg,different,2304_7821
359,celeba_1776_029328.jpg,celeba_2125_050628.jpg,different,2125_1776
360,vggface2_n000215_0136_03.jpg,vggface2_n000439_0062_01.jpg,different,n000439_n000215
361,vggface2_n000207_0014_01.jpg,vggface2_n000369_0042_01.jpg,different,n000369_n000207
362,vggface2_n000275_0026_01.jpg,vggface2_n000349_0091_03.jpg,different,n000349_n000275
363,casia_007319_00382273.jpg,casia_007406_00385856.jpg,different,007406_007319
364,celeba_2785_085201.jpg,celeba_5090_158140.jpg,different,5090_2785
365,celeba_4946_095592.jpg,celeba_5066_048101.jpg,different,5066_4946
366,celeba_2820_018144.jpg,celeba_3538_025410.jpg,different,3538_2820
367,vggface2_n000203_0510_01.jpg,vggface2_n000203_0307_02.jpg,same,n000203
368,lfw_Eileen_Coparropa_Eileen_Coparropa_0003.jpg,lfw_Kevin_Costner_Kevin_Costner_0003.jpg,different,Eileen_Coparropa_Kevin_Costner
369,vggface2_n000090_0205_01.jpg,vggface2_n000100_0023_02.jpg,different,n000100_n000090
370,vggface2_n000260_0135_01.jpg,vggface2_n000266_0502_01.jpg,different,n000266_n000260
371,lfw_Hosni_Mubarak_Hosni_Mubarak_0001.jpg,lfw_Renee_Zellweger_Renee_Zellweger_0009.jpg,different,Renee_Zellweger_Hosni_Mubarak
372,celeba_5488_149696.jpg,celeba_764_071910.jpg,different,764_5488
373,celeba_6955_082935.jpg,celeba_7743_087081.jpg,different,7743_6955
374,casia_002194_00149416.jpg,casia_007031_00371608.jpg,different,002194_007031
375,casia_001769_00128076.jpg,casia_006202_00335244.jpg,different,001769_006202
376,celeba_4038_176080.jpg,celeba_942_053372.jpg,different,4038_942
377,vggface2_n000003_0128_01.jpg,vggface2_n000344_0315_01.jpg,different,n000003_n000344
378,casia_006157_00333282.jpg,casia_006674_00356066.jpg,different,006674_006157
379,casia_000029_00005070.jpg,casia_001250_00103304.jpg,different,000029_001250
380,vggface2_n000084_0359_06.jpg,vggface2_n000405_0131_01.jpg,different,n000084_n000405
381,lfw_Charlotte_Rampling_Charlotte_Rampling_0001.jpg,lfw_Paul_Bremer_Paul_Bremer_0010.jpg,different,Charlotte_Rampling_Paul_Bremer
382,vggface2_n000205_0221_01.jpg,vggface2_n000220_0298_01.jpg,different,n000205_n000220
383,celeba_1531_057729.jpg,celeba_9757_089195.jpg,different,9757_1531
384,vggface2_n000120_0167_01.jpg,vggface2_n000385_0176_01.jpg,different,n000385_n000120
385,celeba_1883_133570.jpg,celeba_3801_124805.jpg,different,3801_1883
386,casia_000244_00029328.jpg,casia_003818_00226125.jpg,different,003818_000244
387,lfw_Bijan_Darvish_Bijan_Darvish_0003.jpg,lfw_Donald_Rumsfeld_Donald_Rumsfeld_0034.jpg,different,Bijan_Darvish_Donald_Rumsfeld
388,vggface2_n000204_0063_03.jpg,vggface2_n000318_0098_03.jpg,different,n000204_n000318
389,lfw_Abdullah_al-Attiyah_Abdullah_al-Attiyah_0001.jpg,lfw_Andy_Roddick_Andy_Roddick_0007.jpg,different,Andy_Roddick_Abdullah_al-Attiyah
390,lfw_Alec_Baldwin_Alec_Baldwin_0003.jpg,lfw_Johnny_Depp_Johnny_Depp_0002.jpg,different,Johnny_Depp_Alec_Baldwin
391,casia_007478_00388324.jpg,casia_009679_00464232.jpg,different,007478_009679
392,casia_007640_00393813.jpg,casia_008477_00423637.jpg,different,008477_007640
393,celeba_1469_180257.jpg,celeba_4567_001546.jpg,different,1469_4567
394,vggface2_n000277_0338_01.jpg,vggface2_n000277_0373_01.jpg,same,n000277
395,celeba_2968_095479.jpg,celeba_6942_127809.jpg,different,2968_6942
396,vggface2_n000332_0080_01.jpg,vggface2_n000462_0007_02.jpg,different,n000332_n000462
397,vggface2_n000343_0168_01.jpg,vggface2_n000413_0309_01.jpg,different,n000343_n000413
398,casia_000659_00060473.jpg,casia_009890_00471326.jpg,different,009890_000659
399,lfw_Anwar_Ibrahim_Anwar_Ibrahim_0002.jpg,lfw_Juergen_Peters_Juergen_Peters_0001.jpg,different,Juergen_Peters_Anwar_Ibrahim
400,lfw_Inam-ul-Haq_Inam-ul-Haq_0002.jpg,lfw_Jeremy_Greenstock_Jeremy_Greenstock_0008.jpg,different,Inam-ul-Haq_Jeremy_Greenstock
401,celeba_4492_066132.jpg,celeba_7420_073120.jpg,different,7420_4492
402,vggface2_n000074_0030_01.jpg,vggface2_n000286_0187_01.jpg,different,n000286_n000074
403,casia_001484_00114630.jpg,casia_003502_00211695.jpg,different,001484_003502
404,celeba_1970_127309.jpg,celeba_5807_043985.jpg,different,5807_1970
405,lfw_Jim_OBrien_Jim_OBrien_0002.jpg,lfw_OJ_Simpson_OJ_Simpson_0002.jpg,different,OJ_Simpson_Jim_OBrien
406,celeba_56_168493.jpg,celeba_7952_146771.jpg,different,7952_56
407,casia_009156_00447453.jpg,casia_009774_00467364.jpg,different,009156_009774
408,celeba_1118_044863.jpg,celeba_8105_186896.jpg,different,1118_8105
409,casia_000819_00068618.jpg,casia_009355_00454480.jpg,different,009355_000819
410,celeba_23_059663.jpg,celeba_6998_052262.jpg,different,23_6998
411,casia_001774_00128352.jpg,casia_005201_00289683.jpg,different,005201_001774
412,vggface2_n000169_0321_03.jpg,vggface2_n000472_0072_01.jpg,different,n000169_n000472
413,vggface2_n000061_0354_01.jpg,vggface2_n000388_0027_01.jpg,different,n000061_n000388
414,lfw_Jennifer_Capriati_Jennifer_Capriati_0026.jpg,lfw_Jennifer_Capriati_Jennifer_Capriati_0007.jpg,same,Jennifer_Capriati
415,vggface2_n000405_0099_01.jpg,vggface2_n000495_0215_01.jpg,different,n000405_n000495
416,casia_000343_00037221.jpg,casia_003749_00222900.jpg,different,003749_000343
417,vggface2_n000186_0326_01.jpg,vggface2_n000186_0510_01.jpg,same,n000186
418,celeba_3745_112998.jpg,celeba_9736_063662.jpg,different,3745_9736
419,celeba_5946_193086.jpg,celeba_8517_055606.jpg,different,8517_5946
420,vggface2_n000002_0142_01.jpg,vggface2_n000044_0011_02.jpg,different,n000002_n000044
421,celeba_1452_034685.jpg,celeba_2478_176370.jpg,different,2478_1452
422,lfw_Fred_Funk_Fred_Funk_0001.jpg,lfw_Jiang_Zemin_Jiang_Zemin_0002.jpg,different,Jiang_Zemin_Fred_Funk
423,lfw_Elsa_Zylberstein_Elsa_Zylberstein_0005.jpg,lfw_Richie_Adubato_Richie_Adubato_0001.jpg,different,Richie_Adubato_Elsa_Zylberstein
424,lfw_Heidi_Klum_Heidi_Klum_0002.jpg,lfw_Tim_Conway_Tim_Conway_0002.jpg,different,Heidi_Klum_Tim_Conway
425,casia_000506_00048897.jpg,casia_003690_00219795.jpg,different,003690_000506
426,celeba_4872_042835.jpg,celeba_8898_141598.jpg,different,8898_4872
427,casia_000001_00000213.jpg,casia_000567_00053737.jpg,different,000001_000567
428,casia_003800_00225333.jpg,casia_009797_00468204.jpg,different,009797_003800
429,celeba_4226_017988.jpg,celeba_5922_158553.jpg,different,5922_4226
430,casia_002604_00168952.jpg,casia_008801_00435458.jpg,different,002604_008801
431,casia_003400_00206581.jpg,casia_009903_00471657.jpg,different,003400_009903
432,celeba_1062_006557.jpg,celeba_4262_022791.jpg,different,1062_4262
433,casia_000513_00049454.jpg,casia_005610_00308513.jpg,different,000513_005610
434,vggface2_n000249_0154_01.jpg,vggface2_n000407_0123_01.jpg,different,n000249_n000407
435,lfw_Emmanuelle_Beart_Emmanuelle_Beart_0003.jpg,lfw_Isaiah_Washington_Isaiah_Washington_0001.jpg,different,Emmanuelle_Beart_Isaiah_Washington
436,casia_004434_00255973.jpg,casia_009853_00470396.jpg,different,004434_009853
437,celeba_1207_086620.jpg,celeba_301_071229.jpg,different,1207_301
438,lfw_Megawati_Sukarnoputri_Megawati_Sukarnoputri_0012.jpg,lfw_Tony_Blair_Tony_Blair_0080.jpg,different,Tony_Blair_Megawati_Sukarnoputri
439,lfw_Larry_Brown_Larry_Brown_0006.jpg,lfw_Steven_Spielberg_Steven_Spielberg_0007.jpg,different,Steven_Spielberg_Larry_Brown
440,celeba_1308_180056.jpg,celeba_8380_040057.jpg,different,1308_8380
441,celeba_4060_005106.jpg,celeba_4752_047040.jpg,different,4060_4752
442,celeba_3436_092715.jpg,celeba_8262_002535.jpg,different,8262_3436
443,vggface2_n000225_0604_02.jpg,vggface2_n000230_0129_01.jpg,different,n000225_n000230
444,lfw_Eduard_Shevardnadze_Eduard_Shevardnadze_0005.jpg,lfw_John_Negroponte_John_Negroponte_0010.jpg,different,John_Negroponte_Eduard_Shevardnadze
445,lfw_Jiri_Novak_Jiri_Novak_0010.jpg,lfw_Tim_Henman_Tim_Henman_0018.jpg,different,Tim_Henman_Jiri_Novak
446,vggface2_n000145_0320_01.jpg,vggface2_n000352_0381_01.jpg,different,n000352_n000145
447,casia_000393_00041314.jpg,casia_009267_00451765.jpg,different,000393_009267
448,celeba_6021_040750.jpg,celeba_8631_088237.jpg,different,6021_8631
449,vggface2_n000180_0068_01.jpg,vggface2_n000207_0053_02.jpg,different,n000207_n000180
450,lfw_Rebekah_Chantay_Revels_Rebekah_Chantay_Revels_0004.jpg,lfw_Rick_Carlisle_Rick_Carlisle_0001.jpg,different,Rick_Carlisle_Rebekah_Chantay_Revels
451,celeba_7273_194945.jpg,celeba_7480_041271.jpg,different,7273_7480
452,vggface2_n000079_0170_01.jpg,vggface2_n000315_0343_01.jpg,different,n000315_n000079
453,celeba_865_121804.jpg,celeba_9398_017351.jpg,different,865_9398
454,vggface2_n000192_0305_01.jpg,vggface2_n000334_0009_01.jpg,different,n000334_n000192
455,lfw_Debbie_Reynolds_Debbie_Reynolds_0003.jpg,lfw_Jonathan_Edwards_Jonathan_Edwards_0007.jpg,different,Jonathan_Edwards_Debbie_Reynolds
456,vggface2_n000274_0328_01.jpg,vggface2_n000479_0352_01.jpg,different,n000479_n000274
457,lfw_Alimzhan_Tokhtakhounov_Alimzhan_Tokhtakhounov_0001.jpg,lfw_Kofi_Annan_Kofi_Annan_0030.jpg,different,Alimzhan_Tokhtakhounov_Kofi_Annan
458,celeba_5766_009445.jpg,celeba_6387_092051.jpg,different,5766_6387
459,lfw_Angela_Merkel_Angela_Merkel_0005.jpg,lfw_Kim_Jin-sun_Kim_Jin-sun_0001.jpg,different,Kim_Jin-sun_Angela_Merkel
460,casia_001489_00114736.jpg,casia_002131_00145853.jpg,different,001489_002131
461,vggface2_n000091_0063_02.jpg,vggface2_n000118_0104_02.jpg,different,n000118_n000091
462,vggface2_n000274_0003_02.jpg,vggface2_n000464_0181_01.jpg,different,n000464_n000274
463,vggface2_n000192_0138_01.jpg,vggface2_n000435_0013_02.jpg,different,n000435_n000192
464,vggface2_n000069_0035_01.jpg,vggface2_n000069_0029_08.jpg,same,n000069
465,lfw_Abel_Pacheco_Abel_Pacheco_0003.jpg,lfw_Mahmoud_Abbas_Mahmoud_Abbas_0029.jpg,different,Abel_Pacheco_Mahmoud_Abbas
466,lfw_Princess_Aiko_Princess_Aiko_0001.jpg,lfw_Ray_Allen_Ray_Allen_0003.jpg,different,Ray_Allen_Princess_Aiko
467,celeba_3093_178800.jpg,celeba_3147_072423.jpg,different,3147_3093
468,lfw_Leonardo_DiCaprio_Leonardo_DiCaprio_0008.jpg,lfw_Paul_Burrell_Paul_Burrell_0008.jpg,different,Paul_Burrell_Leonardo_DiCaprio
469,casia_006763_00360447.jpg,casia_008121_00411634.jpg,different,008121_006763
470,celeba_4240_074708.jpg,celeba_7623_160242.jpg,different,7623_4240
471,celeba_1938_147039.jpg,celeba_4786_131226.jpg,different,1938_4786
472,vggface2_n000341_0343_01.jpg,vggface2_n000341_0095_02.jpg,same,n000341
473,casia_009067_00444605.jpg,casia_009507_00458602.jpg,different,009507_009067
474,lfw_Alan_Greenspan_Alan_Greenspan_0005.jpg,lfw_John_Stockton_John_Stockton_0001.jpg,different,John_Stockton_Alan_Greenspan
475,casia_004420_00255156.jpg,casia_006841_00363830.jpg,different,004420_006841
476,celeba_10070_041733.jpg,celeba_10173_055878.jpg,different,10070_10173
477,celeba_5273_202145.jpg,celeba_689_154222.jpg,different,5273_689
478,lfw_Kent_Rominger_Kent_Rominger_0001.jpg,lfw_Queen_Elizabeth_II_Queen_Elizabeth_II_0005.jpg,different,Kent_Rominger_Queen_Elizabeth_II
479,casia_001052_00087195.jpg,casia_008045_00408117.jpg,different,001052_008045
480,casia_001595_00120088.jpg,casia_006509_00349644.jpg,different,006509_001595
481,casia_002092_00143969.jpg,casia_009441_00456825.jpg,different,002092_009441
482,celeba_1480_050408.jpg,celeba_7186_123908.jpg,different,7186_1480
483,vggface2_n000419_0578_03.jpg,vggface2_n000419_0088_01.jpg,same,n000419
484,lfw_George_Robertson_George_Robertson_0019.jpg,lfw_Jean-David_Levitte_Jean-David_Levitte_0009.jpg,different,George_Robertson_Jean-David_Levitte
485,celeba_4272_087868.jpg,celeba_8532_105545.jpg,different,8532_4272
486,lfw_George_Voinovich_George_Voinovich_0002.jpg,lfw_Ricardo_Sanchez_Ricardo_Sanchez_0004.jpg,different,Ricardo_Sanchez_George_Voinovich
487,vggface2_n000194_0195_01.jpg,vggface2_n000194_0108_01.jpg,same,n000194
488,vggface2_n000154_0028_01.jpg,vggface2_n000212_0159_01.jpg,different,n000212_n000154
489,casia_007490_00388787.jpg,casia_009600_00461827.jpg,different,009600_007490
490,celeba_4197_018344.jpg,celeba_4472_086052.jpg,different,4472_4197
491,lfw_Patricia_Clarkson_Patricia_Clarkson_0003.jpg,lfw_Tom_Daschle_Tom_Daschle_0021.jpg,different,Tom_Daschle_Patricia_Clarkson
492,celeba_6568_000150.jpg,celeba_9739_188327.jpg,different,6568_9739
493,celeba_5423_103713.jpg,celeba_8382_160348.jpg,different,8382_5423
494,vggface2_n000311_0261_02.jpg,vggface2_n000326_0235_02.jpg,different,n000326_n000311
495,celeba_2911_081537.jpg,celeba_7821_065830.jpg,different,2911_7821
496,vggface2_n000354_0431_02.jpg,vggface2_n000421_0222_01.jpg,different,n000354_n000421
497,celeba_1575_064176.jpg,celeba_8787_183014.jpg,different,1575_8787
498,lfw_Cindy_Crawford_Cindy_Crawford_0002.jpg,lfw_Ciro_Gomes_Ciro_Gomes_0005.jpg,different,Cindy_Crawford_Ciro_Gomes
499,casia_009254_00451257.jpg,casia_009254_00451119.jpg,same,009254
500,celeba_10007_196472.jpg,celeba_6166_006403.jpg,different,10007_6166
501,casia_000600_00056118.jpg,casia_008299_00416991.jpg,different,008299_000600
502,lfw_Drew_Barrymore_Drew_Barrymore_0001.jpg,lfw_Venus_Williams_Venus_Williams_0004.jpg,different,Venus_Williams_Drew_Barrymore
503,vggface2_n000044_0091_03.jpg,vggface2_n000444_0036_01.jpg,different,n000044_n000444
504,celeba_1641_180923.jpg,celeba_1709_069987.jpg,different,1709_1641
505,casia_000187_00023115.jpg,casia_001418_00112042.jpg,different,000187_001418
506,celeba_8310_145025.jpg,celeba_9344_151150.jpg,different,8310_9344
507,lfw_Hichiro_Naemura_Hichiro_Naemura_0002.jpg,lfw_Silvan_Shalom_Silvan_Shalom_0005.jpg,different,Silvan_Shalom_Hichiro_Naemura
508,lfw_Gwyneth_Paltrow_Gwyneth_Paltrow_0006.jpg,lfw_Lee_Jun_Lee_Jun_0002.jpg,different,Lee_Jun_Gwyneth_Paltrow
509,vggface2_n000046_0278_01.jpg,vggface2_n000100_0260_01.jpg,different,n000100_n000046
510,lfw_Theresa_May_Theresa_May_0001.jpg,lfw_Venus_Williams_Venus_Williams_0015.jpg,different,Theresa_May_Venus_Williams
511,lfw_Colin_Powell_Colin_Powell_0149.jpg,lfw_Patrick_McEnroe_Patrick_McEnroe_0002.jpg,different,Colin_Powell_Patrick_McEnroe
512,casia_004746_00269566.jpg,casia_005885_00320484.jpg,different,005885_004746
513,lfw_Alvaro_Uribe_Alvaro_Uribe_0022.jpg,lfw_Wang_Yi_Wang_Yi_0001.jpg,different,Alvaro_Uribe_Wang_Yi
514,lfw_Hans_Blix_Hans_Blix_0030.jpg,lfw_Nan_Wang_Nan_Wang_0003.jpg,different,Hans_Blix_Nan_Wang
515,casia_006432_00346693.jpg,casia_010376_00485763.jpg,different,010376_006432
516,casia_004100_00238770.jpg,casia_009787_00467760.jpg,different,009787_004100
517,vggface2_n000329_0054_01.jpg,vggface2_n000422_0217_01.jpg,different,n000329_n000422
518,lfw_Dan_Morales_Dan_Morales_0003.jpg,lfw_Javier_Solana_Javier_Solana_0005.jpg,different,Dan_Morales_Javier_Solana
519,celeba_7087_192691.jpg,celeba_7392_097143.jpg,different,7087_7392
